id_cli,nomb_cli,apell_cli,tip_doc,num_doc,fec_nac,fec_alta,cod_segmento,score_buro,ciudad_res,depto_res,estado_cli,canal_adquis
CLI_006040,Elvira,Torres,CC,349279300,1976-02-09,2026-02-08 22:56:28,STD,731.0,Santiago,Metropolitana,Activo,Campaña
CLI_006041,Julieth,Rodríguez,CC,352635132,1979-08-12,2026-01-25 06:14:37,BAS,745.0,Ciudad de México,CDMX,Activo,App
CLI_006042,Javier,Navarro,DNI,825717071,1984-01-08,2026-02-19 01:27:41,STD,771.0,Buenos Aires,CABA,Inactivo,App
CLI_006043,Pedro,Villalpando,CE,116796764,1978-11-11,2025-12-22 00:00:35,BAS,850.0,Bogotá,Cundinamarca,Activo,Web
CLI_006044,Ilse,Giraldo,CE,559045801,1978-10-15,2026-03-01 09:39:59,BAS,614.0,Ciudad de México,CDMX,Activo,Referido
CLI_006045,Antonio,Vargas,CC,871375346,1962-02-02,2025-09-10 09:21:29,STD,660.0,Lima,Lima,Activo,App
CLI_006046,Luisa,Lara,DNI,773259942,1984-08-29,2026-04-23 09:13:04,BAS,608.0,Santiago,Metropolitana,Activo,Campaña
CLI_006047,Virginia,Moreno,CC,777836300,1993-09-14,2025-08-22 11:50:27,STD,650.0,Ciudad de México,CDMX,Activo,App
CLI_006048,Cynthia,Rojas,CE,759931897,1981-05-19,2026-04-08 02:09:29,BAS,803.0,Buenos Aires,CABA,Activo,Campaña
CLI_006049,Luisa,Hernández,CE,560414761,1958-05-05,2026-01-08 08:44:07,STD,515.0,Lima,Lima,Activo,App
CLI_006050,Alonso,Delgado,CC,880520149,2007-07-09,2026-01-02 15:59:40,STD,563.0,Bogotá,Cundinamarca,Activo,Referido
CLI_006051,Guadalupe,González,DNI,753570921,1951-03-29,2025-11-27 16:14:14,PRM,787.0,Bogotá,Cundinamarca,Activo,Web
CLI_006052,Sebastián,Arevalo,CE,426234471,1985-09-15,2025-10-29 01:56:32,BAS,752.0,Santiago,Metropolitana,Activo,Web
CLI_006053,Aldo,Rojas,DNI,131683590,1954-07-02,2025-07-12 12:16:12,BAS,613.0,Santiago,Metropolitana,Activo,Referido
CLI_006054,Gerardo,Mares,CE,929139818,1965-05-12,2025-08-09 00:35:55,BAS,735.0,Ciudad de México,CDMX,Activo,App
CLI_006055,Alfonso,Vela,DNI,881781576,1966-11-02,2026-05-05 23:53:43,BAS,684.0,Lima,Lima,Activo,App
CLI_006056,Sandra,Velasco,CE,149895934,1982-07-31,2026-04-29 20:08:57,PRM,800.0,Santiago,Metropolitana,Activo,Campaña
CLI_006057,Iris,Collazo,CC,20398124,2005-04-22,2025-07-05 17:33:20,STD,657.0,Buenos Aires,CABA,Activo,App
CLI_006058,Jerónimo,Hernández,CE,656356391,1962-01-31,2025-06-08 05:23:23,STD,752.0,Bogotá,Cundinamarca,Activo,Referido
CLI_006059,Jorge,Cano,CC,219345674,1988-05-24,2025-06-26 00:34:59,STD,850.0,Ciudad de México,CDMX,Activo,Web
CLI_006060,Elsa,Agudelo,CC,42104004,2006-06-23,2026-02-13 06:59:19,PRM,709.0,Bogotá,Cundinamarca,Activo,App
CLI_006061,Virginia,Martínez,CC,939407753,1983-12-08,2026-04-20 07:39:12,PRM,654.0,Bogotá,Cundinamarca,Activo,Campaña
CLI_006062,Antonio,Gil,CE,48498726,1968-08-08,2025-07-02 23:41:59,PRM,722.0,Ciudad de México,CDMX,Activo,Campaña
CLI_006063,Manuel,Giraldo,CE,62146878,1964-09-27,2025-07-31 20:43:52,STD,,Lima,Lima,Activo,App
CLI_006064,Álvaro,Triana,DNI,745724688,1952-07-10,2025-11-16 12:17:14,PRM,850.0,Ciudad de México,CDMX,Activo,Web
CLI_006065,María,Valle,CE,772632625,2002-04-15,2025-08-20 07:36:07,BAS,668.0,Bogotá,Cundinamarca,Activo,App
CLI_006066,Alexandra,Alonso,CE,415730602,1982-04-30,2025-06-14 20:26:37,PRM,622.0,Buenos Aires,CABA,Activo,App
CLI_006067,Daniela,Ramos,DNI,372845745,1980-01-12,2026-05-08 04:04:57,BAS,566.0,Bogotá,Cundinamarca,Activo,Web
CLI_006068,Olga,Acuña,CC,69174113,1960-11-17,2025-06-12 09:15:56,PRM,759.0,Santiago,Metropolitana,Inactivo,Web
CLI_006069,Luis,González,CE,110248209,1957-07-09,2025-09-22 22:50:21,STD,736.0,Santiago,Metropolitana,Activo,Campaña
CLI_006070,Araceli,Palacios,DNI,63566541,1998-04-07,2025-11-09 02:53:54,BAS,600.0,Ciudad de México,CDMX,Activo,Referido
CLI_006071,Mariana,Rincón,DNI,118640318,1970-03-16,2025-12-04 14:43:34,STD,707.0,Ciudad de México,CDMX,Activo,App
CLI_006072,Aldo,Bahena,CE,119491246,2007-09-12,2026-02-28 20:26:04,BAS,,Buenos Aires,CABA,Activo,Campaña
CLI_006073,Angélica,Ortiz,CE,567825085,1981-03-14,2025-10-19 00:50:49,BAS,,Lima,Lima,Activo,Campaña
CLI_006074,Eva,Fuentes,CC,630134592,1979-08-16,2025-10-19 20:49:23,BAS,,Bogotá,Cundinamarca,Activo,Referido
CLI_006075,Francia,González,DNI,735333041,1951-03-04,2026-05-03 19:19:58,STD,820.0,Buenos Aires,CABA,Inactivo,Campaña
CLI_006076,Alexander,Ochoa,CC,114883659,1965-11-12,2026-05-01 03:01:27,STD,572.0,Ciudad de México,CDMX,Activo,App
CLI_006077,Patricia,Castro,CC,412977738,1970-03-26,2025-07-25 13:02:19,ELT,522.0,Bogotá,Cundinamarca,Activo,App
CLI_006078,Jhon,Mares,CC,924445446,1978-01-24,2025-11-05 15:53:36,BAS,560.0,Buenos Aires,CABA,Activo,Campaña
CLI_006079,Sebastián,Marín,CC,428633591,1963-09-11,2025-10-12 10:04:40,STD,516.0,Buenos Aires,CABA,Activo,Referido
CLI_006080,Javier,Medrano,CC,960687923,2006-10-30,2026-04-08 15:02:08,BAS,,Santiago,Metropolitana,Activo,Web
CLI_006081,Bruno,Núñez,DNI,314700205,1992-03-13,2026-02-17 14:46:27,ELT,804.0,Buenos Aires,CABA,Activo,Campaña
CLI_006082,Felipe,Santos,DNI,545836949,1997-12-02,2025-10-13 06:52:19,STD,682.0,Buenos Aires,CABA,Activo,Web
CLI_006083,Patricia,Osorio,CE,96256652,1981-12-09,2026-05-11 23:12:36,PRM,,Buenos Aires,CABA,Activo,Campaña
CLI_006084,Violeta,Martínez,CE,533864040,1979-02-05,2026-04-01 02:02:24,BAS,663.0,Ciudad de México,CDMX,Activo,Referido
CLI_006085,Sandra,Santana,CC,746831716,1993-12-21,2025-09-22 04:41:55,PRM,640.0,Santiago,Metropolitana,Inactivo,Referido
CLI_006086,Francisco Javier,Valencia,CE,633272883,2007-12-26,2025-10-09 22:08:48,BAS,616.0,Lima,Lima,Activo,App
CLI_006087,Angélica,Martínez,CC,467982171,1960-09-17,2025-06-20 07:36:54,STD,618.0,Buenos Aires,CABA,Activo,Campaña
CLI_006088,Leonor,Fonseca,CE,155203370,1993-09-20,2025-08-16 00:58:56,STD,495.0,Santiago,Metropolitana,Activo,Referido
CLI_006089,Isabel,Cárdenas,CC,851088794,1964-08-01,2025-08-18 21:17:41,STD,676.0,Bogotá,Cundinamarca,Activo,Web
CLI_006090,Daniel,Padrón,CC,293592832,1954-11-23,2025-09-10 09:21:24,STD,645.0,Buenos Aires,CABA,Activo,Campaña
CLI_006091,Timoteo,de la Crúz,CE,16475322,1981-06-22,2025-06-17 00:03:27,BAS,724.0,Ciudad de México,CDMX,Activo,App
CLI_006092,Marisol,Ocasio,CC,399774093,2008-02-25,2026-04-01 14:41:35,BAS,659.0,Ciudad de México,CDMX,Activo,Web
CLI_006093,Iván,Murillo,CE,807793090,1988-12-29,2026-02-12 14:33:41,BAS,633.0,Ciudad de México,CDMX,Activo,Web
CLI_006094,Yazmín,Galván,CE,331229882,2006-01-07,2025-12-30 00:59:30,PRM,,Buenos Aires,CABA,Activo,Referido
CLI_006095,Jesús,Correa,CC,492250796,1951-11-05,2026-02-19 16:26:04,STD,,Santiago,Metropolitana,Activo,Referido
CLI_006096,Liliana,Vásquez,CE,211786390,1994-01-16,2026-01-02 08:00:40,STD,723.0,Bogotá,Cundinamarca,Activo,Campaña
CLI_006097,Diego,López,CC,826946151,2003-08-31,2026-01-27 04:15:03,PRM,535.0,Bogotá,Cundinamarca,Activo,Web
CLI_006098,Clara,Orosco,CE,127132873,2004-07-17,2026-04-08 05:09:01,BAS,658.0,Lima,Lima,Activo,Campaña
CLI_006099,Arturo,Sánchez,CE,413752375,1970-08-20,2025-09-19 15:22:58,BAS,673.0,Santiago,Metropolitana,Activo,Referido
CLI_006100,Yaneth,Matías,DNI,290765661,1966-05-06,2025-10-27 12:21:41,PRM,578.0,Bogotá,Cundinamarca,Activo,App
CLI_006101,Amelia,Montenegro,CC,862867096,1955-05-20,2026-02-07 22:59:09,ELT,591.0,Lima,Lima,Inactivo,Web
CLI_006102,Cristobal,Prado,DNI,631644413,1963-06-14,2025-10-17 07:51:30,PRM,673.0,Bogotá,Cundinamarca,Activo,App
CLI_006103,Alfredo,Manzanares,DNI,369646392,1961-06-26,2025-06-04 05:13:10,STD,536.0,Lima,Lima,Activo,Web
CLI_006104,Consuelo,Polanco,CE,743879040,1984-01-14,2025-12-23 07:57:33,BAS,684.0,Ciudad de México,CDMX,Activo,Web
CLI_006105,Eloisa,Navarro,CE,372224163,1988-05-14,2026-05-31 14:32:19,STD,560.0,Buenos Aires,CABA,Activo,App
CLI_006106,Paola,Fajardo,CC,846393617,1980-11-03,2026-05-01 10:01:59,BAS,756.0,Buenos Aires,CABA,Activo,Web
CLI_006107,Héctor,Giraldo,CE,219123817,1972-10-21,2026-04-11 07:25:20,BAS,850.0,Bogotá,Cundinamarca,Activo,Web
CLI_006108,Jos,Díaz,CC,881723154,1962-08-26,2026-05-12 11:17:48,BAS,,Buenos Aires,CABA,Activo,Referido
CLI_006109,Laura,Bernal,DNI,519765748,1973-05-02,2025-06-08 04:59:49,BAS,703.0,Santiago,Metropolitana,Activo,Web
CLI_006110,Perla,Giraldo,DNI,938857402,1962-02-26,2026-02-26 07:40:53,STD,577.0,Bogotá,Cundinamarca,Activo,Referido
CLI_006111,Fidel,Serrano,DNI,501986812,1977-08-17,2025-06-05 22:23:25,BAS,754.0,Bogotá,Cundinamarca,Activo,Campaña
CLI_006112,Leticia,León,CE,768775287,1964-02-01,2025-09-22 21:10:13,BAS,523.0,Lima,Lima,Activo,App
CLI_006113,Blanca,Bustamante,CE,867362910,1995-10-30,2026-05-12 11:55:42,BAS,698.0,Buenos Aires,CABA,Activo,Referido
CLI_006114,Florencia,Aragón,DNI,870051288,1997-03-24,2025-09-04 09:55:59,BAS,562.0,Lima,Lima,Activo,Referido
CLI_006115,Berta,Peña,CC,614727289,2005-02-06,2026-01-19 19:24:25,BAS,629.0,Buenos Aires,CABA,Activo,Web
CLI_006116,Ofelia,Morales,CC,293973697,1975-06-14,2025-08-03 17:11:44,PRM,546.0,Ciudad de México,CDMX,Activo,App
CLI_006117,César,Cárdenas,CC,623079856,1968-03-03,2025-08-14 01:02:05,STD,732.0,Buenos Aires,CABA,Activo,Campaña
CLI_006118,Ana,Abreu,CE,77529031,1959-04-02,2025-11-05 11:31:51,STD,566.0,Bogotá,Cundinamarca,Activo,App
CLI_006119,Alejandro,Ariza,DNI,929042133,1980-12-27,2026-05-13 17:20:28,BAS,705.0,Buenos Aires,CABA,Inactivo,Campaña
CLI_006120,Dulce,Naranjo,CC,698204624,1993-10-09,2025-10-28 09:12:00,STD,615.0,Buenos Aires,CABA,Activo,Referido
CLI_006121,Teodoro,Quintanilla,DNI,120889984,1974-09-18,2026-04-11 17:00:26,BAS,638.0,Bogotá,Cundinamarca,Activo,Referido
CLI_006122,Alejandra,Ojeda,DNI,268036275,1985-12-11,2025-08-12 06:26:34,BAS,664.0,Santiago,Metropolitana,Activo,Web
CLI_006123,Patricia,Peña,CC,243919806,2002-09-16,2025-11-27 14:46:46,PRM,573.0,Bogotá,Cundinamarca,Activo,Referido
CLI_006124,Yolanda,Arboleda,CE,932867871,1986-10-04,2025-08-14 20:49:25,STD,671.0,Ciudad de México,CDMX,Activo,Campaña
CLI_006125,Antonio,Romero,CC,80200750,1999-08-17,2026-03-19 02:53:09,BAS,803.0,Santiago,Metropolitana,Bloqueado,Campaña
CLI_006126,Lucía,Sosa,CC,488066594,2003-04-09,2025-10-27 06:11:12,BAS,572.0,Ciudad de México,CDMX,Activo,Campaña
CLI_006127,Edgar,Rincón,DNI,379162696,1970-07-09,2026-05-11 00:29:50,BAS,767.0,Ciudad de México,CDMX,Activo,Referido
CLI_006128,Marisol,Sevilla,CE,495400436,1996-11-01,2026-05-28 20:26:53,PRM,799.0,Santiago,Metropolitana,Bloqueado,App
CLI_006129,Virginia,Montemayor,DNI,583154775,1951-10-23,2026-02-09 04:12:55,BAS,568.0,Santiago,Metropolitana,Activo,Campaña
CLI_006130,Hilda,Ríos,CC,595659000,1999-03-04,2025-08-29 20:45:01,PRM,504.0,Bogotá,Cundinamarca,Activo,Referido
CLI_006131,Carlos,Cabrera,CC,330203974,2004-05-13,2025-08-26 20:02:17,STD,680.0,Bogotá,Cundinamarca,Activo,App
CLI_006132,Edith,de la Rosa,CC,567360379,1976-10-24,2025-11-05 03:09:13,STD,595.0,Santiago,Metropolitana,Activo,Referido
CLI_006133,Cristina,Dueñas,CC,816439722,1967-05-25,2026-05-15 09:14:40,PRM,836.0,Buenos Aires,CABA,Activo,Referido
CLI_006134,Amanda,Hernández,DNI,575709904,1971-02-06,2025-11-04 04:16:45,STD,653.0,Ciudad de México,CDMX,Activo,Campaña
CLI_006135,Carla,Perales,CC,881369466,2001-01-19,2025-08-19 16:50:23,STD,569.0,Santiago,Metropolitana,Activo,Campaña
CLI_006136,Itzel,Romero,DNI,219537229,1960-01-23,2026-04-21 02:05:31,STD,535.0,Lima,Lima,Activo,Web
CLI_006137,Germán,Gómez,DNI,802566780,2007-08-29,2025-11-23 07:34:05,BAS,758.0,Ciudad de México,CDMX,Activo,App
CLI_006138,Darío,Gómez,CC,843471911,1964-04-04,2025-09-27 15:44:06,PRM,592.0,Ciudad de México,CDMX,Activo,Web
CLI_006139,John,Valentín,CE,317335397,1978-08-18,2025-09-16 15:32:37,BAS,654.0,Bogotá,Cundinamarca,Activo,Web
CLI_006140,Elizabeth,Rosario,DNI,447144080,1979-10-04,2026-03-09 16:47:44,STD,745.0,Buenos Aires,CABA,Activo,Web
CLI_006141,Rubén,Sánchez,DNI,183264477,1970-12-31,2026-05-26 13:27:59,STD,601.0,Ciudad de México,CDMX,Activo,App
CLI_006142,Elias,Alvarez,CC,717770065,1993-03-10,2026-01-03 19:24:50,STD,645.0,Lima,Lima,Activo,Web
CLI_006143,Graciela,Hoyos,CC,436839490,1987-07-29,2025-06-14 06:33:53,BAS,648.0,Bogotá,Cundinamarca,Activo,Web
CLI_006144,Noelia,Guerra,DNI,518482105,1984-09-07,2025-09-03 21:31:00,STD,718.0,Bogotá,Cundinamarca,Activo,App
CLI_006145,Ramón,Durán,DNI,25430987,2006-12-12,2025-07-31 00:25:18,BAS,709.0,Lima,Lima,Activo,Referido
CLI_006146,Paola,Galarza,CE,756072768,1984-04-28,2025-12-24 02:59:09,BAS,627.0,Bogotá,Cundinamarca,Activo,Campaña
CLI_006147,Ana María,Rosas,DNI,558390694,1978-09-27,2025-12-04 17:07:14,STD,656.0,Ciudad de México,CDMX,Activo,Web
CLI_006148,Carlos,Vanegas,DNI,619160123,1967-03-07,2026-01-20 16:35:54,BAS,612.0,Lima,Lima,Activo,App
CLI_006149,Carmen,Márquez,CC,855192871,1990-07-19,2026-03-29 19:02:27,BAS,502.0,Ciudad de México,CDMX,Inactivo,App
CLI_006150,Edith,Ceballos,CC,647335704,1952-02-19,2025-09-15 08:53:07,BAS,675.0,Lima,Lima,Activo,Campaña
CLI_006151,Alfonso,Jiménez,CC,843527083,1969-07-14,2026-01-16 03:45:39,BAS,839.0,Ciudad de México,CDMX,Activo,Referido
CLI_006152,Leonor,Quintero,DNI,101801845,1985-02-26,2026-04-13 05:04:35,BAS,561.0,Bogotá,Cundinamarca,Activo,Web
CLI_006153,Miguel,Melo,CE,603285922,1963-02-17,2025-08-29 18:55:48,BAS,572.0,Santiago,Metropolitana,Activo,Referido
CLI_006154,Abraham,Tórrez,CE,765650208,1965-09-10,2025-10-28 19:08:00,ELT,562.0,Bogotá,Cundinamarca,Activo,App
CLI_006155,Mónica,Moya,CC,49887727,1961-08-11,2025-09-08 03:47:07,ELT,722.0,Bogotá,Cundinamarca,Activo,Campaña
CLI_006156,María,Vera,CE,550941355,1996-04-09,2025-07-20 18:32:29,BAS,694.0,Santiago,Metropolitana,Activo,Campaña
CLI_006157,Karla,Chapa,CE,764449213,1995-04-19,2025-12-29 11:27:56,BAS,634.0,Buenos Aires,CABA,Inactivo,Web
CLI_006158,Lidia,Arias,CC,765374461,1985-09-01,2026-04-06 19:41:02,BAS,558.0,Santiago,Metropolitana,Activo,Referido
CLI_006159,Michael,Gamboa,CE,608430434,1974-09-15,2026-02-04 19:01:49,STD,659.0,Ciudad de México,CDMX,Activo,Campaña
CLI_006160,Heidy,Rico,CC,759512603,1975-03-17,2025-10-18 16:57:42,BAS,493.0,Lima,Lima,Activo,Web
CLI_006161,Felix,Vargas,DNI,274774070,1959-02-02,2026-05-11 18:04:26,BAS,664.0,Ciudad de México,CDMX,Activo,Referido
CLI_006162,Santiago,Garay,CE,389616627,2001-10-31,2025-11-09 17:55:43,BAS,737.0,Buenos Aires,CABA,Activo,Campaña
CLI_006163,Daniela,Hernández,CE,614364690,1962-07-21,2026-03-05 11:23:39,BAS,524.0,Buenos Aires,CABA,Activo,Referido
CLI_006164,Liliana,Cuéllar,DNI,741369416,1952-11-03,2025-12-14 03:53:13,PRM,496.0,Bogotá,Cundinamarca,Activo,Web
CLI_006165,Aurelio,Hernández,DNI,980632614,1991-04-20,2025-11-18 19:20:29,BAS,807.0,Buenos Aires,CABA,Activo,Campaña
CLI_006166,Yasmín,Ortiz,CE,358315732,1998-11-23,2025-06-15 13:49:11,BAS,588.0,Lima,Lima,Activo,Campaña
CLI_006167,Esteban,Leal,CC,524739832,1962-02-13,2025-12-10 20:00:44,STD,763.0,Ciudad de México,CDMX,Activo,Referido
CLI_006168,Irma,Zavala,DNI,990310925,1983-10-28,2026-04-03 14:30:45,BAS,634.0,Buenos Aires,CABA,Activo,App
CLI_006169,Ismael,Córdoba,CE,783919263,1971-07-26,2026-03-08 21:29:57,BAS,,Ciudad de México,CDMX,Activo,Referido
CLI_006170,Diana,Fernández,DNI,43231824,1963-12-08,2025-06-01 23:48:17,BAS,693.0,Buenos Aires,CABA,Activo,App
CLI_006171,Adriana,Ríos,DNI,20315576,1951-08-26,2026-01-29 18:41:29,STD,561.0,Buenos Aires,CABA,Activo,Referido
CLI_006172,Guadalupe,Salgado,CE,843974053,2003-12-05,2026-04-30 10:34:38,PRM,663.0,Buenos Aires,CABA,Activo,Campaña
CLI_006173,Adolfo,Rojo,DNI,811324888,1975-04-28,2026-05-23 11:50:11,STD,611.0,Santiago,Metropolitana,Activo,Web
CLI_006174,Alexander,Pineda,DNI,336407270,1997-02-12,2026-02-19 11:18:22,BAS,517.0,Ciudad de México,CDMX,Activo,Referido
CLI_006175,Gloria,Vargas,CC,80823166,1972-11-16,2026-01-15 09:03:00,PRM,683.0,Lima,Lima,Activo,Campaña
CLI_006176,Andrés,Mendoza,CE,569878193,1957-04-21,2025-10-20 12:50:21,BAS,623.0,Santiago,Metropolitana,Activo,App
CLI_006177,Clemente,Valencia,DNI,813389887,1976-06-23,2025-06-05 04:14:52,STD,634.0,Santiago,Metropolitana,Activo,Campaña
CLI_006178,Perla,Villa,CE,524155864,1990-09-08,2025-06-24 00:53:25,BAS,528.0,Lima,Lima,Activo,Referido
CLI_006179,Rafael,Vallejo,CC,846242304,1960-01-23,2025-07-15 23:18:48,BAS,809.0,Santiago,Metropolitana,Activo,Campaña
CLI_006180,Sofía,Rodríguez,DNI,378156586,1965-05-26,2026-04-18 13:58:00,BAS,737.0,Bogotá,Cundinamarca,Activo,Campaña
CLI_006181,Javier,Pardo,CE,323394263,1956-03-19,2025-11-05 15:01:45,STD,,Ciudad de México,CDMX,Activo,Campaña
CLI_006182,Anel,Rojas,CC,324984031,1977-05-27,2026-02-28 18:39:34,BAS,619.0,Buenos Aires,CABA,Activo,Campaña
CLI_006183,Aura,Domínguez,CE,501957061,1962-03-16,2026-05-03 15:14:39,BAS,477.0,Santiago,Metropolitana,Activo,Referido
CLI_006184,Manuel,Muñoz,DNI,214588470,1979-01-07,2025-10-31 16:52:43,BAS,845.0,Santiago,Metropolitana,Bloqueado,Campaña
CLI_006185,María,Jurado,DNI,596854047,1966-02-19,2025-06-09 07:26:18,BAS,643.0,Ciudad de México,CDMX,Activo,Campaña
CLI_006186,Lucy,Griego,DNI,766133539,1995-11-30,2026-01-15 12:09:03,STD,575.0,Bogotá,Cundinamarca,Inactivo,App
CLI_006187,Mercedes,Rael,DNI,606972816,1953-05-16,2025-12-17 13:50:04,BAS,691.0,Lima,Lima,Activo,App
CLI_006188,José,del Valle,CE,575263621,1959-08-21,2025-08-14 22:32:45,BAS,766.0,Ciudad de México,CDMX,Activo,Web
CLI_006189,Lucía,Jaramillo,DNI,954715820,1993-11-14,2026-04-08 11:08:40,BAS,647.0,Bogotá,Cundinamarca,Activo,App
CLI_006190,Carlos,Noriega,CC,954005749,2008-02-15,2026-05-03 07:11:02,BAS,777.0,Buenos Aires,CABA,Activo,Referido
CLI_006191,Eduardo,Parra,DNI,185369439,1996-08-23,2025-09-23 07:07:58,BAS,758.0,Bogotá,Cundinamarca,Activo,Referido
CLI_006192,Felipe,Palacios,DNI,650559049,2007-12-12,2025-10-07 07:10:04,BAS,542.0,Buenos Aires,CABA,Activo,Web
CLI_006193,Yeni,Chávez,CE,150789008,1998-12-05,2025-10-12 01:37:17,PRM,582.0,Buenos Aires,CABA,Activo,Web
CLI_006194,Liliana,Mota,CC,484658791,1999-02-10,2025-11-10 18:16:18,STD,745.0,Buenos Aires,CABA,Activo,Referido
CLI_006195,Matilde,Ramírez,CE,116347258,1996-08-05,2025-07-13 09:26:14,BAS,378.0,Bogotá,Cundinamarca,Activo,Campaña
CLI_006196,Martín,Chaparro,CE,873870902,1950-07-15,2025-10-26 10:33:11,STD,635.0,Buenos Aires,CABA,Activo,Web
CLI_006197,Jerónimo,Posada,CE,944452290,1965-05-03,2026-03-16 16:49:31,STD,506.0,Ciudad de México,CDMX,Activo,Campaña
CLI_006198,Elvira,Paredes,CE,362655331,1953-02-17,2025-07-01 21:36:03,STD,602.0,Santiago,Metropolitana,Activo,App
CLI_006199,Dayana,Castaño,CE,369148229,1999-07-13,2026-04-11 04:57:47,BAS,620.0,Buenos Aires,CABA,Activo,Web
CLI_006200,Marisol,López,CE,228375080,1975-10-25,2025-12-26 23:23:29,STD,614.0,Lima,Lima,Activo,Web
CLI_006201,María,Díaz,CE,623561711,1962-10-10,2025-10-25 10:31:32,BAS,594.0,Santiago,Metropolitana,Activo,Campaña
CLI_006202,Guadalupe,Sepúlveda,DNI,467879615,1959-07-18,2025-10-29 06:00:01,STD,540.0,Buenos Aires,CABA,Activo,Campaña
CLI_006203,Lucero,de la Fuente,CE,566431377,1978-09-02,2026-01-20 23:55:39,BAS,850.0,Buenos Aires,CABA,Activo,App
CLI_006204,Mercedes,Ortiz,CE,637157089,1952-06-05,2025-09-24 08:24:31,BAS,836.0,Ciudad de México,CDMX,Activo,Referido
CLI_006205,José,Ortiz,CE,289615302,1983-09-29,2026-01-23 20:43:28,BAS,533.0,Lima,Lima,Activo,App
CLI_006206,Luz,Flórez,CE,378926653,1957-09-25,2025-11-23 19:45:43,STD,808.0,Lima,Lima,Activo,Campaña
CLI_006207,Úrsula,Flores,CE,503993059,2007-10-10,2025-06-25 18:08:06,STD,610.0,Lima,Lima,Activo,Campaña
CLI_006208,Jhon,Maya,CE,107031076,1986-05-27,2025-09-16 16:18:14,PRM,662.0,Santiago,Metropolitana,Activo,App
CLI_006209,Laura,Granados,CC,491931838,1952-04-28,2026-05-28 18:56:31,STD,643.0,Bogotá,Cundinamarca,Bloqueado,App
CLI_006210,Lorena,Correa,DNI,664242969,1952-02-18,2025-08-28 16:43:40,STD,584.0,Buenos Aires,CABA,Activo,App
CLI_006211,Kelly,Parra,DNI,541295667,1997-09-21,2026-01-04 09:59:03,BAS,748.0,Lima,Lima,Activo,Campaña
CLI_006212,Irma,Duarte,DNI,712278694,1967-01-14,2025-10-18 02:55:55,STD,,Ciudad de México,CDMX,Activo,Web
CLI_006213,Lilia,Torres,DNI,523402850,1959-07-07,2025-10-04 04:08:16,STD,602.0,Santiago,Metropolitana,Activo,Campaña
CLI_006214,Arley,Caicedo,CE,81992958,1991-02-04,2026-04-13 07:26:01,STD,519.0,Santiago,Metropolitana,Activo,Campaña
CLI_006215,Evelio,Mercado,CE,85163767,1971-08-19,2026-03-11 22:31:05,BAS,560.0,Buenos Aires,CABA,Activo,Web
CLI_006216,Esparta,Guevara,DNI,138183374,1963-06-07,2026-03-25 07:56:41,BAS,485.0,Ciudad de México,CDMX,Inactivo,Web
CLI_006217,Stella,Roa,CE,745340933,2000-02-22,2026-03-17 00:39:25,STD,651.0,Ciudad de México,CDMX,Activo,Referido
CLI_006218,Paola,Rodríguez,CE,403276624,1974-02-16,2025-06-11 13:45:49,STD,530.0,Santiago,Metropolitana,Activo,Campaña
CLI_006219,María,Niño,CC,433212485,1989-01-09,2025-11-23 17:41:00,BAS,,Lima,Lima,Inactivo,Web
CLI_006220,Alexis,Gutiérrez,DNI,371297617,1983-01-09,2026-04-14 08:09:51,BAS,787.0,Buenos Aires,CABA,Activo,Campaña
CLI_006221,Adrián,Hoyos,DNI,43720125,1995-03-23,2025-10-26 16:33:55,STD,769.0,Buenos Aires,CABA,Activo,Web
CLI_006222,Leonor,Martínez,CC,581912860,1982-12-23,2026-05-15 06:09:40,BAS,646.0,Buenos Aires,CABA,Activo,Web
CLI_006223,Jesús,Soto,CE,355042300,1951-11-13,2026-04-16 13:13:34,BAS,,Ciudad de México,CDMX,Activo,Campaña
CLI_006224,Francisco,Vélez,DNI,52336264,1971-08-30,2025-12-21 17:57:58,BAS,837.0,Santiago,Metropolitana,Activo,Web
CLI_006225,Martín,Fernández,CE,152842950,1954-10-20,2026-05-07 10:04:50,STD,702.0,Bogotá,Cundinamarca,Activo,Referido
CLI_006226,María Elena,Jaramillo,DNI,499810995,1954-04-20,2026-05-13 13:13:43,BAS,617.0,Lima,Lima,Activo,Web
CLI_006227,Andrés,Barraza,CC,709707939,1997-03-29,2025-11-27 11:43:57,STD,507.0,Santiago,Metropolitana,Activo,Web
CLI_006228,Bruno,Jiménez,CE,478032769,1974-12-17,2026-04-09 08:52:41,PRM,689.0,Ciudad de México,CDMX,Activo,Web
CLI_006229,Yaneth,García,CE,865261433,1994-09-10,2025-06-08 17:41:53,BAS,732.0,Lima,Lima,Activo,Campaña
CLI_006230,Ángel,Corona,DNI,913266750,2004-11-08,2025-07-03 14:41:45,STD,586.0,Ciudad de México,CDMX,Activo,Referido
CLI_006231,Roberto,Gómez,CC,24914064,1957-10-25,2025-06-21 14:27:22,BAS,679.0,Lima,Lima,Activo,App
CLI_006232,Bernabé,Contreras,CC,727652499,2007-04-11,2026-02-03 02:53:28,BAS,613.0,Santiago,Metropolitana,Activo,Web
CLI_006233,Patricia,Gómez,CE,762843481,1960-02-26,2025-08-22 07:31:14,PRM,631.0,Santiago,Metropolitana,Activo,Campaña
